"customer_id","rfm_score"
"17083","2-5-2"
"12363","2-5-3"
"14265","2-5-3"
"17585","2-5-2"
"13933","2-5-3"
"14045","2-4-2"
"14930","2-5-1"
"13593","2-5-2"
"13140","2-5-4"
"18018","2-5-5"
"12593","2-5-4"
"17242","2-5-2"
"14523","2-5-5"
"14364","2-5-1"
"13425","2-5-2"
"16550","2-5-1"
"13411","2-5-5"
"17256","2-5-5"
"16340","2-5-3"
"14407","2-5-1"
"16536","2-5-3"
"12649","2-5-3"
"14301","2-5-3"
"17268","2-3-3"
"14973","2-5-2"
"12853","2-5-2"
"17869","2-5-4"
"15800","2-5-3"
"15812","2-5-2"
"16302","2-5-5"
"16429","2-2-4"
"14196","2-5-4"
"17844","2-5-5"
"14314","2-5-5"
"15663","2-5-5"
"15263","2-5-5"
"18200","2-5-5"
"16093","2-1-5"
"16503","2-5-2"
"16859","2-5-3"
"14055","2-5-3"
"12624","2-5-3"
"14687","2-5-3"
"13000","2-5-3"
"17134","2-5-4"
"17189","2-5-4"
"12715","2-5-4"
"13489","2-5-4"
"15074","2-5-3"
"13003","2-4-5"
"17146","2-5-3"
"15641","2-5-2"
"16641","2-5-5"
"14472","2-5-2"
"15095","2-5-2"
"16816","2-5-4"
"15569","2-5-2"
"16806","2-5-3"
"13778","2-5-5"
"15325","2-5-5"
"13301","2-5-3"
"14078","2-5-2"
"17298","2-5-3"
"12814","2-2-5"
"15866","2-5-5"
"16083","2-5-2"
"17588","2-5-2"
"13466","2-5-4"
"16780","2-5-4"
"15625","2-5-2"
"15260","2-5-2"
"17747","2-1-5"
"17320","2-5-2"
"14513","2-5-4"
"15596","2-5-2"
"16180","2-5-1"
"13470","2-5-5"
"13631","2-5-1"
"15829","2-5-3"
"13376","2-5-2"
"13099","2-1-5"
"13045","2-5-4"
"16456","2-5-1"
"12436","2-5-3"
"16808","2-5-4"
"18027","2-5-5"
"14171","2-5-4"
"14463","2-5-3"
"14436","2-5-5"
"18087","2-5-1"
"16092","2-5-3"
"17722","2-5-1"
"13548","2-5-3"
"12710","2-5-2"
"17050","2-5-1"
"14965","2-5-3"
"16761","2-5-4"
"12851","2-5-5"
"17774","2-5-2"
"13240","2-5-3"
"17229","2-5-4"
"15364","2-5-3"
"13192","2-5-3"
"14565","2-5-1"
"12502","2-5-1"
"18196","2-5-3"
"13744","2-5-2"
"12422","2-5-3"
"12816","2-5-3"
"17309","2-5-5"
"16551","2-5-3"
"16820","2-5-3"
"13748","2-5-2"
"15307","2-5-5"
"16172","2-5-2"
"15491","2-5-1"
"13851","2-5-1"
"15462","2-5-5"
"13130","2-2-5"
"14208","2-5-5"
"12461","2-5-3"
"16400","2-5-4"
"17339","2-5-5"
"13122","2-5-3"
"17560","2-5-3"
"13158","2-5-2"
"16175","2-5-2"
"16828","2-5-5"
"15071","2-5-2"
"13210","2-5-4"
"18093","2-5-1"
"14223","2-5-2"
"13889","2-5-4"
"15400","2-5-3"
"13848","2-3-2"
"15488","2-2-5"
"16031","2-5-3"
"13249","2-5-3"
"15885","2-5-4"
"18222","2-5-4"
"13244","2-5-5"
"12592","2-5-4"
"15653","2-4-3"
"15198","2-5-5"
"13330","2-5-2"
"14628","2-5-3"
"16027","2-5-3"
"14414","2-5-2"
"12535","2-5-3"
"14210","2-5-2"
"16723","2-5-3"
"15652","2-5-4"
"13441","2-5-4"
"16309","2-5-3"
"15939","2-5-1"
"12635","2-5-2"
"18255","2-5-5"
"14212","2-5-2"
"15035","2-5-4"
"13372","2-5-4"
"15636","2-5-3"
"14837","2-5-2"
"13124","2-5-1"
"16796","2-5-4"
"16384","2-5-3"
"18215","2-5-4"
"12965","2-5-3"
"13611","2-5-2"
"16141","2-5-3"
"15673","2-5-1"
"14500","2-5-4"
"16475","2-5-3"
"17433","2-5-4"
"17919","2-5-2"
"15996","2-5-2"
"12884","2-5-4"
"14307","2-5-1"
"13850","2-5-2"
"12924","2-5-3"
"14276","2-5-2"
"15980","2-5-1"
"16209","2-5-1"
"16098","2-5-2"
"16229","2-5-2"
"16036","2-5-3"
"14753","2-5-3"
"15216","2-2-5"
"14163","2-5-1"
"18251","2-5-1"
"16451","2-5-4"
"15343","2-5-4"
"16959","2-5-5"
"17033","2-5-2"
"17347","2-1-5"
"17640","2-5-3"
"16745","2-5-1"
"13877","2-3-5"
"18173","2-5-1"
"14660","2-5-4"
"12756","2-4-5"
"12616","2-5-3"
"14894","2-5-3"
"15205","2-5-3"
"14105","2-5-2"
"15417","2-5-3"
"13662","2-5-3"
"15122","2-5-2"
"17047","2-5-2"
"16048","2-5-4"
"12722","2-5-2"
"17846","2-1-2"
"13539","2-5-3"
"14420","2-5-4"
"17898","2-5-5"
"17594","2-5-2"
"17786","2-5-4"
"15466","2-5-4"
"13931","2-5-2"
"14915","2-5-4"
"17333","2-5-3"
"13518","2-5-3"
"15410","2-5-1"
"14124","2-4-4"
"12513","2-5-3"
"12434","2-5-3"
"13141","2-5-1"
"16108","2-5-3"
"13563","2-5-3"
"16709","2-5-1"
"15523","2-5-4"
"14177","2-5-3"
"12871","2-5-4"
"15099","2-5-4"
"15975","2-5-4"
"13067","2-5-5"
"13334","2-5-1"
"15947","2-5-2"
"17802","2-5-2"
"16370","2-5-2"
"12527","2-5-4"
"15764","2-5-1"
"13774","2-5-4"
"15504","2-5-5"
"16527","2-5-5"
"13228","2-2-4"
"13325","2-5-3"
"17628","2-5-5"
"13375","2-5-3"
"16080","2-5-5"
"17058","2-5-2"
"18232","2-5-3"
"12379","2-5-3"
"15675","2-5-4"
"16906","2-5-3"
"12752","2-5-1"
"13562","2-5-2"
"17848","2-5-3"
"12497","2-5-2"
"16211","2-5-3"
"18094","2-5-1"
"18017","2-1-3"
"15341","2-5-2"
"16777","2-5-5"
"17873","2-5-2"
"16928","2-5-1"
"16215","2-5-5"
"16584","2-5-3"
"14236","2-5-3"
"16624","2-5-3"
"13038","2-5-3"
"13356","2-5-3"
"15026","2-5-4"
"13908","2-5-1"
"12390","2-5-3"
"15888","2-5-5"
"12701","2-5-3"
"17415","2-5-3"
"13959","2-5-3"
"14887","2-5-2"
"16627","2-5-4"
"14951","2-5-4"
"17475","2-5-5"
"15433","2-5-3"
"12520","2-5-1"
"12550","2-5-2"
"13946","2-5-3"
"12604","2-5-4"
"17731","2-5-2"
"12435","2-5-1"
"16236","2-5-4"
"13486","2-5-2"
"17027","2-5-3"
"13220","2-5-3"
"13529","2-5-4"
"15067","2-5-2"
"16715","2-5-4"
"17311","2-5-2"
"17460","2-5-3"
"12409","2-5-1"
"17079","2-2-5"
"12739","2-5-2"
"15810","2-5-2"
"17037","2-5-2"
"14038","2-5-2"
"12854","2-5-2"
"15201","2-5-2"
"16735","2-5-1"
"15603","2-2-5"
"14854","2-5-1"
"12930","2-5-4"
"16984","2-5-1"
"16213","2-5-5"
"12609","2-5-2"
"12425","2-5-3"
"16872","2-5-3"
"15475","2-5-4"
"16978","2-5-4"
"12995","2-3-5"
"15744","2-3-5"
"14014","2-5-3"
"14652","2-5-5"
"13127","2-5-4"
"17388","2-5-2"
"14880","2-5-3"
"13336","2-5-3"
"15549","2-5-2"
"12516","2-5-2"
"15978","2-5-2"
"15075","2-5-3"
"18189","2-5-2"
"16485","2-5-4"
"14152","2-5-3"
"14757","2-5-4"
"16689","2-5-4"
"14806","2-5-5"
"13787","2-5-4"
"16198","2-5-4"
"14561","2-5-2"
"16342","2-5-4"
"15799","2-5-3"
"17498","2-5-4"
"12348","2-5-2"
"17154","2-5-4"
"18155","2-5-4"
"18066","2-5-4"
"13670","2-5-4"
"16480","2-5-3"
"16594","2-5-5"
"15312","2-5-3"
"12545","2-5-2"
"15366","2-5-3"
"16383","2-5-3"
"16778","2-5-5"
"16468","2-2-5"
"16603","2-5-4"
"13405","2-5-3"
"13434","2-5-3"
"17674","2-5-3"
"17172","2-5-4"
"12412","2-5-2"
"13233","2-5-3"
"14473","2-5-5"
"13866","2-5-5"
"15626","2-5-3"
"13390","2-5-3"
"12823","2-1-2"
"13927","2-5-4"
"15958","2-5-5"
"14908","2-5-4"
"17997","2-5-2"
"15243","2-5-4"
"13639","2-5-2"
"15154","2-5-4"
"17002","2-5-2"
"18278","2-5-5"
"13514","2-4-5"
"12579","2-5-4"
"13979","2-5-3"
"13555","2-5-1"
"16266","2-5-3"
"16573","2-5-3"
"15827","2-5-2"
"16122","2-5-3"
"17591","2-5-1"
"17061","2-5-1"
"17480","2-5-3"
"15674","2-5-1"
"17805","2-5-3"
"17788","2-3-2"
"14272","2-5-4"
"13016","2-5-3"
"12455","2-5-1"
"12987","2-5-3"
"16629","2-5-4"
"17656","2-5-2"
"14818","2-5-3"
"14101","2-5-1"
"16181","2-5-4"
"16321","2-5-4"
"13515","2-5-3"
"15036","2-5-4"
"18265","2-5-3"
"15348","2-5-5"
"17370","2-5-4"
"16493","2-5-2"
"16182","2-5-1"
"13397","2-5-2"
"14934","2-5-2"
"13901","2-5-1"
"17513","2-5-3"
"16281","2-5-1"
"16681","2-5-2"
"14947","2-5-4"
"13321","2-5-3"
"17950","2-5-4"
"13061","2-5-5"
"17783","2-5-4"
"18242","2-5-1"
"12566","2-5-4"
"14609","2-2-3"
"13134","2-5-2"
"14978","2-5-2"
"12393","2-5-2"
"13503","2-5-5"
"12372","2-5-2"
"17572","2-5-5"
"15175","2-5-5"
"17427","2-2-5"
"12718","2-5-5"
"13886","2-5-5"
"17894","2-5-2"
"16574","2-5-4"
"16589","2-5-4"
"17819","2-5-1"
"15062","2-5-2"
"14681","2-5-3"
"18192","2-5-2"
"12458","2-5-2"
"15030","2-5-3"
"16650","2-5-3"
"14475","2-5-3"
"16233","2-5-3"
"18235","2-5-2"
"12728","2-5-3"
"14305","2-5-2"
"17905","2-5-3"
"16268","2-5-3"
"18204","2-5-2"
"13741","2-5-3"
"13354","2-5-3"
"14409","2-5-1"
"13092","2-5-4"
"16404","2-5-4"
"14916","2-5-2"
"15834","2-5-1"
"13972","2-5-5"
"17376","2-5-5"
"18008","2-5-1"
"14164","2-5-2"
"17506","2-5-4"
"13095","2-5-5"
"15593","2-5-5"
"13320","2-5-2"
"12694","2-5-3"
"13347","2-5-4"
"13764","2-5-2"
"12842","3-5-2"
"15185","3-5-4"
"12822","3-5-2"
"16613","3-5-3"
"16693","3-5-4"
"15579","3-5-4"
"16667","3-5-3"
"15774","3-5-4"
"14970","3-5-2"
"15164","3-5-3"
"16591","3-5-5"
"12886","3-5-2"
"15299","3-5-1"
"13635","3-5-2"
"13505","3-5-1"
"13431","3-5-2"
"16774","3-5-3"
"18116","3-5-2"
"14651","3-5-3"
"16183","3-5-4"
"16441","3-5-4"
"12637","3-5-1"
"13344","3-5-1"
"14193","3-5-3"
"15930","3-5-4"
"13792","3-5-5"
"17667","3-5-2"
"13801","3-5-4"
"18053","3-5-4"
"12512","3-5-5"
"16882","3-5-3"
"15739","3-5-4"
"13364","3-5-5"
"17957","3-5-5"
"15255","3-5-3"
"15228","3-5-1"
"15276","3-5-5"
"16881","3-1-4"
"15241","3-5-2"
"15181","3-5-3"
"15339","3-5-3"
"13351","3-5-4"
"13552","3-5-1"
"16556","3-5-1"
"16374","3-5-4"
"14184","3-5-4"
"12413","3-5-3"
"14396","3-5-4"
"13989","3-5-2"
"12789","3-4-5"
"12843","3-5-2"
"17382","3-2-5"
"14054","3-5-5"
"13483","3-5-5"
"18033","3-5-5"
"15048","3-5-4"
"15244","3-5-3"
"15757","3-5-3"
"16059","3-5-2"
"17647","3-5-5"
"17222","3-5-4"
"16040","3-5-2"
"16106","3-5-5"
"15127","3-5-4"
"16803","3-5-4"
"17483","3-5-4"
"15730","3-5-2"
"16758","3-5-4"
"13947","3-5-5"
"15762","3-5-3"
"13504","3-5-4"
"15766","3-5-4"
"15300","3-5-3"
"16875","3-5-1"
"15937","3-5-5"
"13845","3-5-4"
"13279","3-5-5"
"16462","3-1-5"
"16160","3-5-2"
"16316","3-5-1"
"15416","3-5-1"
"14501","3-5-4"
"14819","3-5-4"
"15315","3-5-3"
"13602","3-5-4"
"13591","3-5-2"
"14333","3-5-4"
"13771","3-5-1"
"13177","3-5-4"
"12923","3-5-5"
"17921","3-5-3"
"12703","3-5-4"
"15264","3-5-4"
"16184","3-5-2"
"15837","3-5-4"
"14538","3-5-4"
"15306","3-5-2"
"16432","3-5-4"
"16909","3-5-4"
"13055","3-5-2"
"14557","3-5-3"
"15518","3-5-2"
"15841","3-5-2"
"13348","3-5-5"
"13049","3-5-3"
"16842","3-5-2"
"13317","3-5-1"
"16895","3-5-5"
"12939","3-5-1"
"15322","3-5-3"
"13023","3-5-3"
"14518","3-5-5"
"14317","3-5-3"
"18194","3-5-2"
"18136","3-5-3"
"17030","3-5-5"
"13276","3-5-3"
"16477","3-5-1"
"12394","3-5-2"
"12420","3-5-3"
"15874","3-5-1"
"14067","3-5-4"
"16455","3-5-2"
"15815","3-5-1"
"12492","3-5-4"
"13763","3-5-2"
"12740","3-5-4"
"13806","3-5-4"
"14462","3-5-2"
"12885","3-5-2"
"14844","3-5-1"
"16354","3-5-4"
"12519","3-5-4"
"13876","3-5-5"
"14792","3-2-5"
"13169","3-5-3"
"13689","3-5-3"
"14029","3-5-4"
"13419","3-5-5"
"14801","3-5-5"
"18088","3-5-5"
"13260","3-5-3"
"16518","3-5-4"
"16921","3-5-5"
"16248","3-5-5"
"16595","3-5-4"
"14514","3-5-2"
"16380","3-5-2"
"16685","3-5-4"
"13193","3-5-5"
"16104","3-5-4"
"15756","3-5-3"
"13259","3-5-4"
"16179","3-5-5"
"13666","3-5-5"
"14128","3-5-3"
"15193","3-5-3"
"17648","3-5-2"
"16385","3-5-3"
"15553","3-5-4"
"14356","3-5-3"
"17214","3-5-2"
"16395","3-5-2"
"18169","3-5-5"
"15211","3-5-3"
"14201","3-5-3"
"13980","3-5-5"
"15304","3-5-3"
"14529","3-5-3"
"15128","3-5-2"
"14027","3-5-5"
"13473","3-5-4"
"17025","3-5-4"
"18126","3-5-5"
"15886","3-5-5"
"16776","3-5-4"
"16982","3-5-4"
"17284","3-5-2"
"13224","3-5-1"
"13373","3-5-1"
"17589","3-5-1"
"14451","3-5-3"
"14665","3-5-2"
"16120","3-5-2"
"13517","3-5-1"
"12836","3-5-1"
"14535","3-5-1"
"12772","3-5-3"
"13359","3-5-4"
"15706","3-5-2"
"16136","3-5-3"
"16086","3-5-2"
"17620","3-4-5"
"15199","3-5-2"
"13690","3-5-5"
"16861","3-5-5"
"16171","3-3-5"
"17863","3-5-1"
"13627","3-5-2"
"13283","3-5-5"
"12530","3-5-2"
"14857","3-5-2"
"14959","3-5-3"
"12824","3-5-4"
"17913","3-5-4"
"16753","3-5-5"
"16203","3-5-3"
"12607","3-5-2"
"18277","3-5-5"
"12667","3-5-3"
"14541","3-5-2"
"12633","3-5-1"
"15831","3-5-3"
"14761","3-5-4"
"14642","3-2-5"
"17489","3-5-4"
"13208","3-5-2"
"15421","3-5-2"
"14775","3-5-2"
"12457","3-5-1"
"15281","3-5-1"
"18171","3-5-2"
"13865","3-5-3"
"13842","3-5-1"
"13520","3-5-1"
"13464","3-5-3"
"12908","3-2-3"
"15840","3-5-4"
"14852","3-5-1"
"17190","3-5-4"
"12602","3-5-5"
"17064","3-5-3"
"17724","3-5-2"
"16793","3-5-5"
"14421","3-5-3"
"13487","3-5-3"
"16121","3-5-3"
"12631","3-5-3"
"18160","3-5-3"
"14975","3-5-4"
"12446","3-5-2"
"16224","3-5-2"
"17614","3-5-4"
"13035","3-5-3"
"13858","3-5-5"
"14555","3-5-4"
"15272","3-5-3"
"17181","3-5-5"
"15367","3-5-2"
"14537","3-5-4"
"16770","3-5-3"
"14976","3-5-3"
"17279","3-5-5"
"12612","3-5-3"
"13911","3-5-1"
"14624","3-5-5"
"12876","3-5-1"
"17509","3-5-1"
"15606","3-5-1"
"13827","3-5-4"
"16430","3-5-4"
"16773","3-5-5"
"13930","3-5-4"
"16950","3-5-2"
"13814","3-5-2"
"14089","3-5-5"
"17180","3-5-3"
"17771","3-5-5"
"13006","3-4-5"
"16239","3-5-4"
"16413","3-5-4"
"17892","3-5-5"
"13213","3-5-2"
"14937","3-5-2"
"17986","3-1-5"
"16081","3-5-1"
"16934","3-5-2"
"13878","3-5-2"
"15440","3-5-4"
"13034","3-5-3"
"14780","3-5-4"
"16206","3-5-3"
"16052","3-5-4"
"13760","3-5-4"
"16674","3-5-4"
"15994","3-5-4"
"15545","3-5-4"
"14443","3-5-2"
"15091","3-5-4"
"17206","3-5-5"
"12454","3-5-1"
"18042","3-5-5"
"13265","3-5-1"
"17244","3-5-2"
"13750","3-5-2"
"16652","3-5-1"
"12794","3-5-3"
"17520","3-5-3"
"17205","3-5-4"
"13919","3-5-4"
"17734","3-5-3"
"16932","3-5-5"
"16389","3-5-2"
"14211","3-5-1"
"14841","3-5-1"
"17612","3-5-2"
"17785","3-5-5"
"13875","3-5-2"
"14830","3-5-5"
"17201","3-5-4"
"17527","3-5-3"
"16363","3-5-5"
"13923","3-5-4"
"12475","3-5-3"
"15335","3-5-5"
"16542","3-5-5"
"16563","3-5-2"
"16412","3-5-5"
"13015","3-5-1"
"15012","3-5-4"
"17534","3-5-5"
"16737","3-1-4"
"15637","3-5-5"
"17262","3-5-2"
"15604","3-5-5"
"12611","3-5-2"
"12679","3-5-2"
"12759","3-5-2"
"15327","3-5-5"
"16515","3-5-2"
"14381","3-5-5"
"13805","3-5-3"
"14015","3-5-3"
"16249","3-5-2"
"16848","3-5-4"
"13637","3-5-3"
"17679","3-5-2"
"16730","3-5-3"
"16140","3-5-3"
"14798","3-5-5"
"16734","3-5-3"
"15140","3-5-1"
"12360","3-5-1"
"14639","3-5-1"
"16940","3-5-1"
"12863","3-5-3"
"15505","3-5-1"
"14861","3-5-5"
"13594","3-5-4"
"15678","3-5-4"
"16621","3-5-3"
"16470","3-5-3"
"17824","3-5-4"
"15610","3-5-5"
"15220","3-5-2"
"14488","3-5-2"
"13849","3-5-2"
"12370","3-5-1"
"16826","3-5-4"
"17934","3-5-3"
"18019","3-5-5"
"12596","3-5-3"
"14229","3-5-2"
"13491","3-5-2"
"16123","3-5-4"
"15006","3-5-3"
"17973","3-5-4"
"15803","3-5-4"
"14799","3-5-5"
"17462","3-5-3"
"12744","3-5-1"
"14175","3-5-1"
"15826","3-5-2"
"17148","3-5-5"
"14273","3-5-3"
"14776","3-5-1"
"14306","3-5-1"
"14257","3-5-1"
"16131","3-5-1"
"14107","3-5-1"
"15853","3-5-5"
"13422","3-5-1"
"14427","3-5-4"
"15664","3-5-4"
"15807","3-5-3"
"14923","3-5-3"
"14585","3-5-5"
"17125","3-5-4"
"16593","3-5-4"
"16394","3-5-2"
"15129","3-5-1"
"18252","3-5-3"
"12556","3-5-3"
"14631","3-5-2"
"15121","3-5-4"
"16260","3-5-2"
"14495","3-5-5"
"17092","3-5-2"
"16846","3-5-5"
"18228","3-5-3"
"13136","3-5-1"
"16099","3-5-3"
"13573","3-5-4"
"17420","3-5-3"
"14484","3-5-4"
"13761","3-5-2"
"15754","3-5-4"
"16177","3-5-4"
"17007","3-5-3"
"15620","3-5-2"
"13519","3-5-5"
"17764","3-5-3"
"13366","3-1-5"
"16170","3-5-2"
"13897","3-5-4"
"17169","3-5-3"
"13669","3-5-5"
"18149","3-5-3"
"15565","3-5-5"
"17603","3-5-4"
"17354","3-5-2"
"13245","3-5-4"
"15301","3-5-1"
"14261","3-5-2"
"17571","3-5-2"
"14638","3-5-4"
"15587","3-3-3"
"17832","3-5-5"
"14967","3-5-4"
"17940","3-5-1"
"15740","3-5-5"
"12407","3-5-2"
"16918","3-5-2"
"13157","3-5-2"
"15286","3-3-5"
"15677","3-5-3"
"17361","3-5-4"
"15819","3-5-2"
"12403","3-5-4"
"13917","3-5-4"
"13918","3-5-2"
"16497","3-5-1"
"14147","3-4-4"
"13725","3-5-2"
"15321","3-5-1"
"16153","3-5-2"
"13974","3-5-4"
"14731","3-5-4"
"17836","3-5-5"
"16686","3-5-1"
"17111","3-5-5"
"13598","3-5-5"
"16007","3-5-2"
"14800","3-5-1"
"15000","3-5-3"
"16017","3-5-5"
"14504","3-5-3"
"16768","3-5-4"
"12546","3-5-2"
"16728","3-5-2"
"15806","3-5-3"
"16491","3-5-3"
"14019","3-5-2"
"13176","3-5-3"
"16023","3-5-3"
"14952","3-5-1"
"18240","3-5-4"
"15142","3-5-3"
"17004","3-5-2"
"12463","3-5-2"
"15068","3-5-3"
"14997","3-5-3"
"13165","3-5-2"
"17317","3-5-1"
"17186","3-1-5"
"15592","3-5-4"
"15801","3-5-2"
"12940","3-5-3"
"15277","3-5-4"
"17344","3-5-5"
"16444","3-5-3"
"15844","3-5-5"
"14145","3-5-1"
"16742","3-4-4"
"14312","3-5-2"
"14139","3-5-4"
"13481","3-5-2"
"18147","3-5-5"
"17423","3-5-3"
"14341","3-5-1"
"13601","3-5-3"
"14001","3-5-2"
"13340","3-5-1"
"15656","3-5-3"
"15836","3-5-5"
"16110","3-5-2"
"16056","3-5-3"
"17024","3-2-5"
"18079","3-5-1"
"15630","3-5-2"
"12398","3-5-2"
"16708","3-5-3"
"15158","3-5-4"
"16258","3-5-1"
"17917","3-5-4"
"18045","3-5-5"
"17928","3-5-5"
"13652","3-5-2"
"13182","3-5-5"
"14379","3-5-4"
"16325","3-5-3"
"15215","3-5-3"
"14754","3-5-3"
"15296","3-5-1"
"17175","3-5-2"
"17895","3-5-5"
"15990","3-5-3"
"17470","3-5-2"
"12448","3-5-4"
"16208","3-5-3"
"16188","3-5-2"
"16454","3-2-5"
"16345","3-5-3"
"17712","3-5-3"
"16750","3-5-3"
"16418","3-5-3"
"14690","3-5-4"
"12879","3-5-3"
"12371","3-5-2"
"15821","3-5-3"
"12812","3-5-5"
"16225","3-5-2"
"15516","3-5-5"
"15240","3-5-2"
"15320","3-5-4"
"15835","3-5-2"
"13107","3-5-2"
"16415","3-5-5"
"12456","3-5-1"
"14598","3-5-5"
"16071","3-5-4"
"17684","3-5-5"
"13538","3-5-2"
"14752","3-5-4"
"16690","3-5-5"
"15659","3-5-4"
"17459","3-5-3"
"15469","3-5-3"
"13654","3-5-1"
"15791","3-5-2"
"17414","3-5-3"
"14239","3-5-1"
"17672","3-5-1"
"13791","3-5-2"
"15288","3-5-1"
"14764","3-5-4"
"16680","3-5-5"
"15038","3-5-3"
"14357","3-5-5"
"16847","3-5-5"
"14004","3-5-1"
"18261","3-5-4"
"16026","3-5-5"
"12430","3-5-4"
"14474","3-5-3"
"14716","3-5-4"
"15786","3-5-1"
"17878","3-5-4"
"13416","3-5-3"
"15014","3-5-4"
"14233","3-5-2"
"17545","3-5-3"
"16102","3-5-2"
"13812","3-5-3"
"17272","3-5-1"
"12678","3-5-1"
"15096","3-5-5"
"16843","3-5-1"
"12895","3-5-4"
"14218","3-5-5"
"14498","3-5-2"
"12432","3-5-1"
"17837","3-5-2"
"17418","3-5-4"
"18287","3-5-2"
"17839","3-5-4"
"14221","3-5-1"
"17669","3-5-1"
"17552","3-5-3"
"13617","3-5-3"
"15708","3-5-1"
"17447","3-5-3"
"15748","3-5-5"
"15370","3-5-1"
"13278","3-5-3"
"15669","3-5-3"
"14077","3-5-3"
"14295","3-5-5"
"14158","3-5-3"
"13421","3-5-2"
"17018","3-5-3"
"15059","3-5-2"
"13566","3-5-3"
"18067","3-5-4"
"17373","3-5-3"
"15860","3-5-2"
"15865","3-5-3"
"16601","3-5-5"
"15385","3-5-4"
"13524","3-5-3"
"17796","3-5-3"
"17255","3-5-4"
"14810","3-5-1"
"14582","3-5-5"
"16049","3-5-2"
"15478","3-5-2"
"13607","3-5-3"
"17609","3-5-2"
"17372","3-5-2"
"17213","3-5-1"
"14179","3-5-3"
"14040","3-5-1"
"16235","3-5-3"
"16190","3-5-5"
"15376","3-5-2"
"17951","3-5-2"
"12588","3-5-5"
"15752","3-5-1"
"15974","3-5-1"
"12571","3-5-3"
"13544","3-5-4"
"16969","3-5-3"
"12909","3-5-1"
"18257","3-5-1"
"16018","3-5-4"
"13103","3-5-5"
"16836","3-5-4"
"13186","3-5-2"
"14167","3-5-3"
"15667","3-5-4"
"12522","3-5-5"
"14738","3-5-2"
"15360","3-5-4"
"13982","3-5-2"
"17396","3-5-1"
"13145","3-5-3"
"14808","3-5-1"
"12581","3-5-5"
"16127","3-5-3"
"13813","3-5-2"
"16960","3-5-3"
"17733","3-5-3"
"16150","3-5-2"
"14485","3-5-5"
"13697","3-5-5"
"15423","3-2-5"
"18226","3-5-1"
"18270","3-5-4"
"12552","3-5-4"
"13726","3-5-2"
"12491","3-5-4"
"14345","3-5-5"
"16830","3-5-4"
"17166","3-5-5"
"15847","3-5-4"
"13032","3-5-2"
"16029","3-5-1"
"13461","3-5-2"
"13327","3-5-1"
"17696","3-5-1"
"16825","3-5-3"
"13292","3-5-3"
"16648","3-5-4"
"14995","3-5-5"
"15018","3-5-3"
"14383","3-5-2"
"13271","3-5-5"
"17800","3-5-2"
"18105","3-5-5"
"13904","3-5-4"
"17999","3-5-4"
"15576","3-5-3"
"12830","3-5-1"
"18104","3-5-3"
"17965","3-5-1"
"13477","3-5-2"
"17947","3-5-5"
"14528","3-5-4"
"13316","3-5-1"
"14974","3-5-5"
"16884","3-5-4"
"16308","3-1-1"
"16706","3-5-3"
"15065","3-5-1"
"17719","3-5-1"
"12594","3-5-1"
"17966","3-5-2"
"16043","3-5-3"
"16367","3-5-3"
"12808","3-5-4"
"16841","3-5-2"
"12352","3-5-1"
"17403","3-5-4"
"17076","3-5-3"
"17816","3-5-5"
"17634","3-5-1"
"15651","3-5-3"
"15998","3-5-1"
"13728","3-5-2"
"14815","3-5-3"
"17351","3-5-3"
"18081","3-5-4"
"15605","3-5-2"
"16729","3-5-1"
"16914","3-5-5"
"16221","3-5-3"
"17078","3-5-4"
"15227","3-5-2"
"14098","3-5-5"
"13925","3-5-3"
"16409","3-5-2"
"13168","3-5-2"
"15612","3-4-5"
"14856","3-5-2"
"15252","3-5-3"
"13636","3-5-2"
"18205","3-5-3"
"16337","3-5-5"
"13721","3-5-3"
"15521","3-5-1"
"15551","3-5-4"
"14636","3-5-3"
"17274","3-5-5"
"12928","3-5-1"
"18035","3-5-3"
"15722","3-5-1"
"17979","3-5-3"
"14412","3-5-3"
"18022","3-5-3"
"16014","3-5-3"
"14150","3-5-3"
"12577","3-5-3"
"12397","3-5-1"
"17703","3-5-3"
"16555","3-5-4"
"17233","3-5-5"
"12944","3-5-3"
"15010","3-5-4"
"14842","3-5-1"
"14592","3-5-3"
"16887","3-5-5"
"17084","3-5-1"
"17930","3-5-2"
"15707","3-5-2"
"15809","3-5-3"
"17193","3-5-2"
"17203","3-5-1"
"15468","3-5-4"
"15329","3-5-2"
"14567","3-5-2"
"13592","3-5-5"
"14971","3-5-2"
"15598","3-5-5"
"15345","3-5-4"
"12431","3-5-1"
"16318","3-5-4"
"13651","3-5-5"
"14913","3-5-2"
"16012","3-5-2"
"13938","3-5-5"
"12576","3-5-2"
"12838","3-5-3"
"16488","3-5-3"
"13634","3-5-2"
"15952","3-5-3"
"13155","3-5-2"
"16243","3-5-4"
"13532","3-5-5"
"14039","3-5-5"
"15407","3-5-2"
"15427","3-5-2"
"17831","3-2-5"
"17608","3-5-5"
"14174","3-5-5"
"13527","3-5-1"
"13772","3-5-2"
"13523","3-5-1"
"16357","3-5-3"
"15526","3-4-5"
"15025","3-5-4"
"13759","3-5-3"
"12638","3-5-3"
"17082","3-5-2"
"16771","3-5-1"
"12645","3-5-2"
"16372","3-5-4"
"18170","3-5-2"
"15696","3-5-1"
"16676","3-5-2"
"15017","3-5-5"
"16445","3-5-5"
"16466","3-5-2"
"14404","3-5-2"
"14517","3-5-4"
"12357","3-5-1"
