"customer_id","rfm_score"
"15541","2-1-5"
"14323","2-4-3"
"13273","2-1-5"
"13027","2-5-1"
"15472","2-1-4"
"15797","2-4-1"
"18248","2-4-3"
"12688","2-1-1"
"12729","2-1-4"
"16582","2-1-4"
"18178","2-5-2"
"17742","2-2-4"
"17045","2-3-4"
"15232","2-2-3"
"12418","2-1-3"
"14745","2-5-2"
"15396","2-1-4"
"12968","2-1-5"
"16419","2-5-2"
"13242","2-3-4"
"15938","2-5-4"
"14772","2-1-5"
"14566","2-1-2"
"14460","2-4-4"
"15313","2-1-5"
"17029","2-2-3"
"14013","2-3-3"
"14224","2-4-2"
"14246","2-3-2"
"12363","2-2-3"
"14045","2-4-2"
"17083","2-3-2"
"13933","2-2-3"
"16952","2-2-5"
"17585","2-4-2"
"14265","2-2-3"
"14364","2-5-1"
"14523","2-1-4"
"17242","2-2-2"
"18018","2-2-5"
"13425","2-3-2"
"13140","2-3-4"
"13593","2-5-2"
"16550","2-5-1"
"14930","2-3-1"
"12593","2-3-4"
"14301","2-2-3"
"14407","2-5-1"
"15800","2-2-3"
"12853","2-5-2"
"16302","2-2-5"
"13411","2-1-5"
"14973","2-3-2"
"12649","2-4-3"
"17256","2-2-4"
"15812","2-5-2"
"16340","2-1-3"
"17869","2-5-4"
"17268","2-4-3"
"16536","2-2-3"
"14687","2-1-3"
"15263","2-1-5"
"14055","2-1-3"
"17189","2-2-4"
"16429","2-1-4"
"12624","2-2-3"
"18200","2-1-5"
"14196","2-1-4"
"15663","2-1-5"
"17844","2-1-5"
"16503","2-5-2"
"16859","2-5-3"
"13000","2-3-3"
"17134","2-2-4"
"14314","2-1-5"
"16093","2-1-5"
"12715","2-1-4"
"13003","2-3-5"
"17146","2-3-3"
"15641","2-4-2"
"15074","2-1-3"
"16641","2-1-5"
"13489","2-4-4"
"15095","2-5-2"
"15325","2-1-5"
"16816","2-4-4"
"16806","2-4-3"
"13301","2-4-3"
"14472","2-5-2"
"13778","2-1-5"
"15569","2-5-2"
"14078","2-5-2"
"12814","2-1-5"
"15866","2-1-5"
"17298","2-2-3"
"16180","2-5-1"
"16780","2-2-4"
"17588","2-3-2"
"15596","2-5-2"
"15260","2-5-2"
"16083","2-2-2"
"17747","2-2-5"
"13466","2-2-4"
"15625","2-5-2"
"14513","2-4-4"
"17320","2-3-2"
"16808","2-2-4"
"13045","2-1-4"
"13099","2-1-5"
"15829","2-2-3"
"13376","2-3-2"
"12436","2-1-3"
"16456","2-5-1"
"13631","2-5-1"
"13470","2-2-5"
"14171","2-1-4"
"18027","2-1-5"
"18087","2-4-1"
"16092","2-5-3"
"14463","2-3-3"
"14436","2-1-5"
"17050","2-5-1"
"12710","2-4-2"
"17774","2-5-2"
"13240","2-4-3"
"17722","2-5-1"
"14965","2-2-3"
"12851","2-1-5"
"13548","2-2-3"
"17229","2-2-4"
"16761","2-1-4"
"16820","2-1-3"
"13851","2-3-1"
"12816","2-2-3"
"15491","2-5-1"
"12502","2-5-1"
"18196","2-2-3"
"14565","2-5-1"
"17309","2-1-5"
"15364","2-2-2"
"13192","2-2-2"
"16551","2-3-2"
"13748","2-5-2"
"13744","2-2-2"
"16172","2-5-2"
"15307","2-1-5"
"12422","2-3-3"
"15462","2-3-4"
"16400","2-1-4"
"14208","2-1-5"
"13158","2-4-2"
"17560","2-5-3"
"17339","2-2-4"
"13130","2-1-5"
"12461","2-2-3"
"16175","2-4-2"
"13122","2-2-2"
"18093","2-5-1"
"16828","2-2-5"
"13210","2-1-4"
"15071","2-2-2"
"15885","2-3-4"
"13848","2-3-2"
"15488","2-1-5"
"14223","2-4-2"
"15653","2-2-3"
"13244","2-1-5"
"15198","2-2-5"
"16031","2-2-3"
"12592","2-2-4"
"18222","2-1-4"
"13249","2-3-3"
"13330","2-3-2"
"15400","2-5-3"
"13889","2-1-4"
"13441","2-1-4"
"15652","2-1-4"
"16723","2-2-3"
"16027","2-5-3"
"16309","2-3-3"
"14628","2-2-3"
"14210","2-5-2"
"12535","2-2-3"
"14414","2-5-2"
"18255","2-1-5"
"14212","2-1-2"
"12965","2-1-3"
"14837","2-5-2"
"16796","2-1-4"
"18215","2-1-4"
"15939","2-5-1"
"15636","2-2-3"
"13611","2-4-2"
"13372","2-1-4"
"12635","2-2-2"
"15035","2-1-4"
"13124","2-3-1"
"16384","2-2-3"
"16141","2-1-3"
"15980","2-3-1"
"17919","2-1-2"
"12884","2-1-4"
"15673","2-4-1"
"13850","2-2-2"
"12924","2-5-2"
"16209","2-5-1"
"15996","2-5-2"
"16475","2-4-3"
"14307","2-5-1"
"17433","2-1-4"
"14276","2-5-2"
"14500","2-3-4"
"18251","2-1-1"
"15343","2-1-4"
"14753","2-1-3"
"16036","2-2-3"
"14163","2-4-1"
"16451","2-1-4"
"16098","2-5-1"
"16959","2-1-5"
"15216","2-1-5"
"16229","2-2-2"
"18173","2-4-1"
"16745","2-5-1"
"14660","2-2-4"
"17033","2-3-2"
"12756","2-1-5"
"17640","2-1-3"
"17347","2-1-5"
"13877","2-1-5"
"17594","2-2-2"
"15466","2-1-4"
"13518","2-1-3"
"16048","2-3-4"
"12722","2-5-3"
"15205","2-3-3"
"17898","2-2-5"
"13931","2-3-2"
"14894","2-1-3"
"13539","2-4-3"
"15417","2-1-3"
"12616","2-5-3"
"17047","2-3-2"
"14915","2-3-4"
"15122","2-5-2"
"17846","2-1-1"
"13662","2-5-3"
"17333","2-1-3"
"17786","2-2-4"
"14420","2-2-4"
"14105","2-2-2"
"16709","2-5-1"
"15975","2-1-4"
"14177","2-5-3"
"15523","2-1-4"
"13141","2-5-1"
"15099","2-1-4"
"13563","2-2-3"
"12871","2-2-4"
"16108","2-2-3"
"15410","2-5-1"
"12434","2-4-3"
"14124","2-1-4"
"12513","2-2-3"
"16370","2-4-2"
"17802","2-4-2"
"13334","2-3-1"
"15947","2-1-2"
"13067","2-1-5"
"13375","2-2-3"
"16527","2-1-5"
"18017","2-3-3"
"17058","2-3-2"
"16428","2-1-5"
"12379","2-3-3"
"17628","2-1-5"
"16211","2-2-3"
"13562","2-3-2"
"12497","2-1-2"
"15675","2-3-4"
"15504","2-1-5"
"16906","2-4-3"
"18232","2-5-3"
"15764","2-5-1"
"17848","2-5-3"
"13228","2-1-4"
"13325","2-1-3"
"18094","2-5-1"
"12527","2-3-4"
"12752","2-1-1"
"13774","2-1-4"
"16080","2-3-5"
"13356","2-1-3"
"13038","2-3-3"
"14236","2-2-3"
"16624","2-2-3"
"17873","2-5-2"
"16215","2-1-4"
"16777","2-2-5"
"16584","2-3-3"
"15341","2-1-1"
"15026","2-3-3"
"16928","2-5-1"
"14887","2-1-2"
"17731","2-5-3"
"17475","2-1-5"
"15433","2-3-4"
"13946","2-3-3"
"12435","2-2-1"
"12550","2-1-2"
"16627","2-1-4"
"12390","2-1-3"
"12604","2-2-4"
"12520","2-5-1"
"13908","2-5-1"
"17415","2-1-3"
"12701","2-2-3"
"14951","2-1-4"
"15888","2-2-5"
"13959","2-3-3"
"15810","2-5-2"
"14854","2-5-1"
"13220","2-4-3"
"12930","2-4-4"
"17460","2-5-4"
"16236","2-1-4"
"12425","2-1-3"
"16213","2-1-5"
"17037","2-2-2"
"14038","2-4-2"
"17079","2-1-5"
"13529","2-2-4"
"16984","2-5-1"
"15603","2-1-5"
"15067","2-3-2"
"15201","2-5-2"
"12409","2-5-1"
"12854","2-5-2"
"17311","2-2-2"
"12739","2-2-2"
"13486","2-3-2"
"17027","2-5-3"
"12609","2-3-2"
"16735","2-5-1"
"16715","2-1-4"
"16485","2-1-4"
"15475","2-1-4"
"12516","2-2-2"
"15978","2-1-2"
"16872","2-3-3"
"13336","2-1-3"
"12995","2-2-5"
"17388","2-4-2"
"15075","2-1-3"
"14880","2-3-3"
"14014","2-1-3"
"14652","2-1-5"
"16978","2-1-4"
"13127","2-1-4"
"15744","2-1-5"
"18189","2-3-2"
"15549","2-4-2"
"18155","2-4-4"
"15312","2-5-2"
"12348","2-4-2"
"14806","2-1-5"
"16342","2-4-4"
"14561","2-3-2"
"16198","2-1-4"
"17498","2-1-4"
"15799","2-3-3"
"16689","2-3-4"
"14757","2-1-4"
"12545","2-2-2"
"15366","2-2-3"
"18066","2-1-4"
"13670","2-1-4"
"14152","2-3-3"
"17154","2-1-4"
"16594","2-1-5"
"16480","2-1-3"
"13787","2-2-4"
"16383","2-2-3"
"14473","2-2-4"
"13927","2-1-4"
"15154","2-2-4"
"16603","2-2-3"
"15626","2-2-3"
"17172","2-2-4"
"16468","2-1-5"
"15243","2-1-4"
"12823","2-5-2"
"13390","2-1-3"
"17674","2-2-3"
"12412","2-3-2"
"13434","2-2-3"
"13639","2-1-2"
"17997","2-5-2"
"13233","2-2-3"
"13405","2-3-3"
"15958","2-1-5"
"16778","2-2-4"
"14908","2-1-4"
"13866","2-1-5"
"13514","2-1-5"
"15827","2-5-2"
"17656","2-5-2"
"17002","2-4-2"
"15674","2-5-2"
"14101","2-5-1"
"12579","2-3-4"
"17788","2-2-2"
"18278","2-1-5"
"16629","2-2-4"
"17061","2-5-1"
"14272","2-2-4"
"13555","2-4-1"
"17591","2-5-1"
"13979","2-1-3"
"16266","2-5-3"
"17480","2-2-3"
"17805","2-1-3"
"13016","2-3-3"
"12455","2-5-1"
"12987","2-3-3"
"16181","2-1-4"
"16122","2-4-3"
"14818","2-3-3"
"16573","2-4-3"
"18265","2-2-3"
"18242","2-4-1"
"16182","2-4-1"
"13321","2-2-3"
"14609","2-4-3"
"17370","2-4-4"
"12393","2-4-2"
"13515","2-4-3"
"16281","2-1-1"
"14934","2-3-2"
"15036","2-3-3"
"17513","2-1-3"
"14978","2-5-2"
"13397","2-5-2"
"13061","2-1-4"
"13134","2-5-2"
"17950","2-4-3"
"16321","2-5-5"
"16681","2-5-2"
"16493","2-5-2"
"14947","2-2-4"
"12566","2-2-4"
"15348","2-1-5"
"17783","2-2-4"
"13901","2-5-1"
"15030","2-2-3"
"15175","2-1-5"
"13503","2-1-5"
"16650","2-1-3"
"13886","2-1-4"
"14475","2-5-3"
"14305","2-5-2"
"16574","2-1-4"
"17905","2-4-3"
"13354","2-1-3"
"14681","2-3-3"
"16233","2-5-4"
"16589","2-3-4"
"12718","2-1-4"
"17819","2-5-1"
"15062","2-4-2"
"17427","2-1-5"
"16268","2-2-3"
"17894","2-5-2"
"12458","2-2-2"
"14409","2-5-2"
"18235","2-3-2"
"12372","2-3-2"
"18204","2-4-2"
"18192","2-1-2"
"12728","2-4-3"
"13741","3-4-3"
"17572","3-4-5"
"16404","3-1-4"
"17506","3-2-4"
"12842","3-2-2"
"16613","3-1-3"
"14916","3-5-2"
"13972","3-2-5"
"15834","3-5-1"
"12822","3-3-2"
"15593","3-1-5"
"13764","3-3-2"
"17376","3-2-5"
"13095","3-1-5"
"14164","3-2-2"
"18008","3-5-1"
"13092","3-5-4"
"13320","3-5-2"
"12694","3-2-3"
"15185","3-1-4"
"13347","3-1-4"
"16693","3-2-3"
"15774","3-1-4"
"16667","3-2-3"
"15579","3-2-4"
"15164","3-3-3"
"16591","3-1-5"
"14970","3-4-2"
"14651","3-2-3"
"13505","3-5-1"
"13431","3-2-2"
"12637","3-5-1"
"18116","3-5-2"
"13344","3-3-1"
"16774","3-5-3"
"12886","3-3-2"
"15299","3-5-1"
"14193","3-2-3"
"16441","3-2-4"
"15930","3-1-4"
"16183","3-1-4"
"13635","3-1-2"
"12413","3-5-3"
"13552","3-5-1"
"15255","3-1-3"
"15276","3-1-5"
"15739","3-1-4"
"13351","3-1-4"
"13364","3-2-5"
"12512","3-2-5"
"18053","3-2-4"
"16882","3-3-3"
"16374","3-2-3"
"14184","3-1-4"
"15181","3-5-3"
"16556","3-5-1"
"17957","3-1-5"
"13792","3-2-5"
"15228","3-5-1"
"15339","3-3-3"
"13801","3-1-4"
"17667","3-5-1"
"15241","3-5-2"
"16881","3-1-4"
"17222","3-1-4"
"13989","3-2-2"
"12789","3-1-5"
"15762","3-2-3"
"14396","3-2-3"
"18033","3-1-5"
"16803","3-1-4"
"17483","3-3-4"
"15127","3-1-4"
"14054","3-1-5"
"15730","3-4-2"
"16040","3-3-2"
"13947","3-1-5"
"12843","3-5-2"
"13483","3-1-5"
"17382","3-1-5"
"15048","3-5-4"
"16059","3-5-2"
"15244","3-2-3"
"15757","3-2-3"
"17647","3-1-5"
"16758","3-1-4"
"16106","3-1-5"
"12703","3-2-4"
"15264","3-1-4"
"15837","3-1-4"
"13845","3-1-4"
"13771","3-5-1"
"13504","3-1-4"
"14501","3-3-5"
"15937","3-1-5"
"16160","3-4-2"
"15416","3-5-1"
"12939","3-5-1"
"18194","3-2-3"
"16909","3-2-4"
"13023","3-2-3"
"16462","3-4-5"
"14557","3-2-5"
"16432","3-1-4"
"16875","3-5-1"
"15300","3-1-3"
"15766","3-1-4"
"13602","3-1-4"
"14333","3-2-4"
"13348","3-1-5"
"14317","3-1-3"
"17921","3-4-3"
"16316","3-5-1"
"13177","3-1-4"
"14518","3-1-5"
"13317","3-5-1"
"15518","3-5-2"
"13591","3-3-2"
"13279","3-2-5"
"12923","3-1-5"
"16184","3-5-2"
"13049","3-2-3"
"15315","3-3-3"
"15306","3-3-2"
"14819","3-2-4"
"13055","3-4-2"
"16842","3-4-2"
"15841","3-5-2"
"15322","3-2-3"
"16895","3-1-5"
"14538","3-2-4"
"16477","3-5-1"
"16354","3-2-4"
"14067","3-2-4"
"12519","3-1-4"
"13806","3-1-4"
"12885","3-4-2"
"13419","3-1-5"
"13689","3-1-2"
"14844","3-4-1"
"12394","3-2-2"
"15874","3-5-1"
"12420","3-1-3"
"13276","3-2-3"
"15815","3-5-1"
"14792","3-2-5"
"13876","3-1-5"
"16455","3-5-2"
"12740","3-1-4"
"14029","3-2-3"
"17030","3-1-5"
"18136","3-4-3"
"13763","3-3-2"
"14462","3-5-2"
"13169","3-2-3"
"12492","3-2-4"
"14801","3-1-5"
"16921","3-1-5"
"14514","3-3-2"
"18088","3-1-5"
"16248","3-1-5"
"13259","3-1-4"
"13260","3-1-3"
"15756","3-4-3"
"16685","3-2-4"
"16595","3-1-4"
"16380","3-1-2"
"16104","3-1-4"
"13193","3-1-5"
"16518","3-3-3"
"15128","3-5-2"
"13373","3-3-1"
"13473","3-3-4"
"14128","3-2-3"
"17284","3-5-2"
"15553","3-1-4"
"15211","3-2-3"
"16385","3-3-3"
"16395","3-5-2"
"14201","3-5-3"
"18169","3-1-5"
"13980","3-1-5"
"14529","3-3-3"
"14665","3-5-2"
"17648","3-5-2"
"18126","3-1-5"
"14451","3-2-3"
"15886","3-1-5"
"17589","3-4-1"
"16179","3-1-5"
"14027","3-1-5"
"16982","3-1-4"
"15193","3-1-3"
"17025","3-3-4"
"15304","3-5-3"
"17214","3-5-2"
"13666","3-3-5"
"16776","3-1-4"
"13224","3-3-1"
"14356","3-4-3"
"14857","3-3-2"
"13517","3-5-1"
"15706","3-5-2"
"13627","3-5-2"
"12772","3-1-3"
"12530","3-5-2"
"13359","3-2-4"
"13690","3-1-5"
"13283","3-2-5"
"16086","3-5-2"
"17620","3-1-5"
"12824","3-1-4"
"16171","3-1-5"
"15199","3-4-2"
"16861","3-3-5"
"16120","3-5-2"
"14535","3-4-1"
"16136","3-3-3"
"12836","3-4-1"
"14959","3-5-3"
"17863","3-5-1"
"15281","3-5-1"
"16753","3-1-5"
"18171","3-5-2"
"15421","3-4-2"
"13208","3-5-2"
"17913","3-2-4"
"12602","3-1-5"
"14761","3-2-4"
"12633","3-5-1"
"13520","3-5-1"
"12667","3-1-3"
"14642","3-1-5"
"15840","3-3-4"
"12908","3-4-4"
"14775","3-3-2"
"18277","3-2-5"
"12457","3-5-2"
"13865","3-4-3"
"13842","3-5-1"
"12607","3-2-5"
"17489","3-2-4"
"17064","3-3-3"
"14852","3-5-1"
"17190","3-3-4"
"15831","3-4-3"
"13464","3-1-3"
"16203","3-5-3"
"14541","3-5-2"
"15272","3-2-3"
"16430","3-1-4"
"16773","3-1-5"
"16770","3-5-3"
"17724","3-4-2"
"17509","3-5-1"
"14537","3-1-4"
"15606","3-5-1"
"16793","3-1-4"
"14624","3-2-5"
"13930","3-2-4"
"14975","3-1-4"
"15367","3-5-2"
"13827","3-3-4"
"14976","3-5-3"
"12446","3-1-2"
"18160","3-2-3"
"13858","3-1-5"
"14421","3-2-3"
"12631","3-1-3"
"13035","3-3-3"
"17181","3-2-4"
"16224","3-4-2"
"12612","3-2-3"
"12876","3-2-1"
"17279","3-1-5"
"13911","3-5-1"
"16121","3-2-3"
"13487","3-3-3"
"17614","3-1-4"
"14555","3-2-4"
"14089","3-1-5"
"13814","3-3-2"
"17771","3-2-4"
"13213","3-5-2"
"17986","3-1-5"
"16081","3-5-1"
"16413","3-1-4"
"14937","3-4-2"
"16239","3-3-4"
"17892","3-3-4"
"17180","3-5-3"
"13006","3-1-5"
"16950","3-3-2"
"16934","3-2-2"
"16674","3-2-4"
"13878","3-1-2"
"15545","3-2-4"
"15440","3-3-4"
"15994","3-1-4"
"16052","3-1-4"
"13760","3-2-4"
"13034","3-2-3"
"14780","3-2-4"
"16206","3-4-3"
"17520","3-1-3"
"17734","3-3-3"
"15012","3-2-4"
"16542","3-1-5"
"16389","3-5-2"
"14211","3-5-1"
"16737","3-1-4"
"13919","3-3-4"
"13265","3-5-1"
"15335","3-1-5"
"17527","3-5-3"
"12475","3-1-3"
"16932","3-1-5"
"17206","3-1-5"
"17205","3-1-4"
"14443","3-5-2"
"17785","3-1-5"
"13750","3-5-2"
"15091","3-2-3"
"16363","3-1-5"
"17612","3-5-2"
"13923","3-1-4"
"16412","3-1-5"
"16652","3-5-1"
"17534","3-1-5"
"18042","3-1-5"
"12454","3-2-5"
"17201","3-1-4"
"12794","3-2-3"
"16563","3-1-2"
"14830","3-1-5"
"14841","3-5-1"
"17244","3-1-2"
"13875","3-5-2"
"13015","3-5-1"
"17679","3-2-2"
"16249","3-5-2"
"16140","3-4-3"
"12679","3-5-2"
"12863","3-2-3"
"12611","3-1-2"
"16730","3-4-3"
"15637","3-1-5"
"14861","3-1-5"
"15505","3-5-1"
"15140","3-5-1"
"15678","3-1-4"
"13805","3-2-2"
"17262","3-5-2"
"14798","3-3-5"
"16515","3-5-2"
"16848","3-1-4"
"14015","3-1-2"
"15604","3-1-5"
"13637","3-3-3"
"12360","3-3-1"
"16940","3-3-1"
"14639","3-5-1"
"15327","3-1-5"
"14381","3-1-5"
"13594","3-1-4"
"12759","3-3-2"
"16734","3-3-3"
"15853","3-1-5"
"14306","3-3-1"
"15610","3-1-5"
"14776","3-5-1"
"14488","3-2-2"
"15006","3-1-3"
"14799","3-1-5"
"16621","3-4-3"
"15803","3-1-4"
"16123","3-1-4"
"12370","3-4-1"
"16131","3-5-1"
"13491","3-5-2"
"17148","3-1-5"
"16470","3-5-3"
"14273","3-4-3"
"12744","3-5-1"
"17934","3-2-3"
"13422","3-2-1"
"15220","3-5-2"
"18019","3-1-5"
"14175","3-5-1"
"14229","3-5-2"
"14107","3-5-1"
"14257","3-5-1"
"17462","3-3-3"
"15826","3-4-2"
"17973","3-1-4"
"13849","3-2-2"
"17824","3-1-4"
"16826","3-1-4"
"12596","3-2-3"
"14427","3-2-4"
"14923","3-1-3"
"15129","3-5-1"
"14495","3-2-5"
"18228","3-3-3"
"18252","3-2-3"
"14261","3-2-2"
"15620","3-5-2"
"16170","3-5-2"
"17169","3-4-3"
"17764","3-2-3"
"14585","3-1-5"
"18149","3-3-3"
"15565","3-2-5"
"13761","3-2-2"
"13245","3-1-4"
"17125","3-1-4"
"16593","3-3-4"
"17007","3-5-3"
"16260","3-1-2"
"15301","3-5-1"
"13573","3-2-4"
"14638","3-1-4"
"13897","3-1-4"
"15807","3-3-3"
"14631","3-3-2"
"15587","3-4-2"
"15754","3-4-4"
"15121","3-2-4"
"16177","3-1-4"
"17420","3-3-3"
"15664","3-2-4"
"13519","3-2-5"
"16394","3-5-2"
"12556","3-2-3"
"17354","3-1-2"
"13366","3-1-5"
"17571","3-4-2"
"16846","3-1-5"
"17092","3-4-2"
"16099","3-3-3"
"13136","3-5-1"
"14484","3-1-4"
"17603","3-5-5"
"13669","3-2-5"
"15286","3-1-4"
"16497","3-5-1"
"13974","3-1-4"
"13157","3-5-2"
"17832","3-1-5"
"13725","3-5-2"
"17361","3-3-3"
"16153","3-5-2"
"16918","3-5-2"
"13918","3-2-2"
"13917","3-2-4"
"15740","3-1-5"
"15321","3-4-1"
"15728","3-1-5"
"12403","3-2-4"
"12407","3-5-2"
"15819","3-4-2"
"14967","3-1-4"
"14147","3-3-3"
"17940","3-5-2"
"15677","3-1-3"
"16017","3-1-5"
"17111","3-1-4"
"16686","3-5-1"
"16007","3-4-2"
"14731","3-3-4"
"17836","3-1-5"
"15000","3-1-3"
"13598","3-2-5"
"14504","3-4-3"
"16768","3-5-4"
"14800","3-5-1"
"14312","3-5-2"
"17004","3-2-2"
"14019","3-4-2"
"12463","3-5-2"
"12546","3-3-2"
"16728","3-4-2"
"15801","3-4-2"
"13165","3-2-2"
"15277","3-1-4"
"12940","3-4-3"
"17344","3-1-5"
"15806","3-3-3"
"17317","3-5-1"
"16491","3-1-3"
"16023","3-3-3"
"17186","3-2-5"
"16444","3-5-3"
"14145","3-5-1"
"15844","3-1-5"
"15068","3-2-3"
"14997","3-4-3"
"15142","3-1-3"
"13176","3-1-3"
"18240","3-1-4"
"14139","3-1-4"
"15592","3-1-4"
"14952","3-5-1"
"16742","3-2-5"
"15158","3-1-4"
"15630","3-3-2"
"18045","3-1-5"
"17024","3-3-5"
"13601","3-2-3"
"15656","3-4-3"
"16708","3-1-3"
"18079","3-4-1"
"17917","3-3-4"
"16056","3-1-3"
"16110","3-3-2"
"13182","3-1-5"
"18147","3-2-5"
"13481","3-5-2"
"14001","3-4-1"
"16258","3-5-1"
"12398","3-1-2"
"13652","3-3-2"
"13340","3-5-1"
"17928","3-2-5"
"14341","3-5-1"
"17423","3-4-3"
"15836","3-2-5"
"16071","3-1-4"
"15215","3-5-3"
"14754","3-2-3"
"14690","3-3-4"
"12371","3-2-2"
"16188","3-4-2"
"15296","3-5-1"
"12812","3-1-5"
"12456","3-4-1"
"17470","3-5-2"
"16418","3-3-3"
"15516","3-3-5"
"16208","3-2-3"
"15240","3-5-2"
"16750","3-5-3"
"16225","3-5-2"
"15320","3-1-4"
"12448","3-1-4"
"17895","3-1-5"
"14598","3-1-5"
"15990","3-2-3"
"16415","3-1-5"
"14379","3-2-4"
"16325","3-5-3"
"16454","3-3-5"
"15821","3-2-3"
"16345","3-1-3"
"17712","3-1-3"
"12879","3-4-3"
"17175","3-5-2"
"13107","3-5-2"
"15835","3-4-2"
"17684","3-1-4"
"16680","3-1-5"
"15659","3-1-4"
"13538","3-5-2"
"17545","3-3-3"
"14474","3-2-3"
"13791","3-3-2"
"14764","3-2-4"
"17459","3-2-3"
"16026","3-1-4"
"14004","3-5-1"
"13654","3-5-1"
"15038","3-5-3"
"17672","3-4-1"
"14233","3-5-2"
"12430","3-1-4"
"15786","3-5-1"
"16847","3-1-5"
"14357","3-1-5"
"15014","3-2-4"
"16690","3-3-5"
"15469","3-4-3"
"13416","3-2-3"
"15288","3-5-1"
"18261","3-2-4"
"14239","3-5-1"
"14716","3-2-4"
"14752","3-1-4"
"17878","3-1-4"
"15791","3-3-2"
"17414","3-2-3"
"17552","3-5-2"
"17837","3-5-2"
"16843","3-5-1"
"12678","3-5-1"
"14218","3-1-5"
"17418","3-2-4"
"18287","3-3-2"
"15096","3-1-5"
"12432","3-5-1"
"16102","3-3-2"
"14498","3-5-2"
"17272","3-5-1"
"13812","3-3-3"
"12895","3-3-4"
"14221","3-5-1"
"17669","3-5-1"
"17839","3-1-4"
"15059","3-5-2"
"14582","3-1-5"
"13524","3-5-3"
"15478","3-2-2"
"15865","3-3-3"
"17255","3-2-4"
"13617","3-3-3"
"17447","3-2-3"
"13421","3-3-2"
"13566","3-2-3"
"17796","3-4-3"
"16235","3-5-3"
"14077","3-5-3"
"17213","3-5-1"
"15860","3-5-2"
"14295","3-2-5"
"15748","3-1-5"
"16601","3-1-4"
"14158","3-1-3"
"15708","3-5-1"
"18067","3-1-4"
"13278","3-1-3"
"14179","3-2-3"
"14040","3-5-1"
"17373","3-4-3"
"15376","3-3-2"
"14810","3-5-1"
"15370","3-5-1"
"17372","3-5-2"
"16190","3-1-5"
"15385","3-1-4"
"15669","3-5-3"
"17609","3-5-2"
"13607","3-1-3"
"16049","3-3-2"
"17018","3-2-2"
"13813","3-5-2"
"14808","3-5-1"
"16969","3-3-3"
"15667","3-1-4"
"15360","3-1-4"
"12522","3-2-5"
"13544","3-2-4"
"12909","3-5-1"
"17396","3-5-1"
"16836","3-2-4"
"15752","3-5-1"
"13145","3-5-3"
"13103","3-1-4"
"16018","3-2-4"
"17951","3-4-2"
"12588","3-1-5"
"12571","3-2-3"
"16127","3-1-3"
"12581","3-1-5"
"14167","3-4-3"
"13982","3-5-2"
"14738","3-5-2"
"18257","3-5-1"
"15974","3-5-1"
"13186","3-5-2"
"16960","3-3-3"
"14383","3-3-2"
"15423","3-1-5"
"16830","3-1-4"
"13461","3-3-2"
"13726","3-2-2"
"17733","3-2-3"
"12552","3-2-4"
"14485","3-1-5"
"13697","3-1-5"
"13292","3-2-3"
"14995","3-2-5"
"13032","3-3-2"
"17166","3-3-5"
"16825","3-2-3"
"18226","3-5-1"
"12491","3-1-4"
"15018","3-4-4"
"18270","3-3-4"
"14345","3-1-5"
"16150","3-5-2"
"16648","3-2-4"
"15847","3-2-4"
"17696","3-5-1"
"13327","3-5-1"
"16029","3-5-1"
"17719","3-5-1"
"13904","3-2-4"
"15065","3-5-1"
"13477","3-5-2"
"17965","3-5-1"
"14528","3-1-4"
"12594","3-5-1"
"16308","3-4-1"
"17999","3-2-4"
"18104","3-1-3"
"16043","3-4-3"
"16706","3-3-3"
"16367","3-2-3"
"12830","3-5-1"
"17800","3-5-2"
"13271","3-2-5"
"13316","3-5-1"
"14974","3-1-5"
"17947","3-1-5"
"18105","3-1-5"
"17966","3-5-2"
"15576","3-1-2"
"16884","3-2-4"
"15227","3-5-2"
"17078","3-2-4"
"15521","3-5-1"
"18205","3-2-3"
"17403","3-1-4"
"17634","3-5-1"
"13925","3-5-3"
"16337","3-1-5"
"13168","3-5-2"
"15612","3-2-5"
"15551","3-1-4"
"14098","3-1-5"
"14815","3-2-3"
"12352","3-5-2"
"12808","3-3-3"
"14856","3-3-2"
"14636","3-2-3"
"15252","3-2-3"
"13728","3-5-2"
"16409","3-5-1"
"13636","3-5-2"
"18081","3-3-4"
"17351","3-3-3"
"13721","3-1-3"
"16841","3-5-2"
"15998","3-5-1"
"16221","3-3-3"
"16914","3-1-5"
"17816","3-4-5"
"15605","3-5-2"
"16729","3-5-1"
"17076","3-3-3"
"15651","3-3-3"
"13938","3-1-5"
"14842","3-5-1"
"17203","3-5-1"
"16887","3-1-5"
"12397","3-2-1"
"17703","3-3-3"
"17979","3-5-3"
"18035","3-3-3"
"14913","3-4-2"
"14592","3-3-3"
"15010","3-1-4"
"12431","3-5-1"
"15345","3-2-4"
"15809","3-5-4"
"17930","3-5-2"
"16555","3-2-4"
"16012","3-3-2"
"12928","3-5-1"
"15329","3-5-2"
"14971","3-3-2"
"12577","3-4-3"
"15722","3-5-1"
"18022","3-1-3"
"17193","3-5-2"
"15598","3-3-4"
"13651","3-2-5"
"17274","3-1-5"
"17233","3-1-5"
"15468","3-5-4"
"16318","3-1-4"
"12944","3-2-3"
"15707","3-4-2"
"14150","3-2-3"
"14567","3-3-2"
"16014","3-4-3"
"13592","3-4-4"
"14412","3-3-3"
"17084","3-2-1"
"12576","3-5-2"
"14174","3-1-5"
"16243","3-2-4"
